in_WEEKENDS_HOLIDAY_9_2
194257.0
203069.0
179758.0
159726.0
119586.0
41107.0
198487.0
172488.0
146843.0
159776.0
121131.0
168963.0
205062.0
160021.0
195717.0
188127.0
73290.0
95641.0
202712.0
13202.0
183624.0
208713.0
221283.0
249225.0
10689.0
138118.0
176162.0
181825.0
215404.0
117524.0
86748.0
154217.0
109341.0
229074.0
63757.0
116262.0
88516.0
222445.0
136078.0
177391.0
198725.0
205983.0
186385.0
213278.0
156332.0
12193.0
194320.0
191431.0
104240.0
125321.0
103838.0
142056.0
186560.0
179077.0
142006.0
123483.0
233163.0
159177.0
115249.0
102951.0
162524.0
95313.0
165381.0
190014.0
115372.0
113762.0
93511.0
187124.0
154254.0
99986.0
63999.0
82598.0
125789.0
41818.0
66191.0
99744.0
209637.0
201591.0
118996.0
262543.0
163818.0
215129.0
169622.0
139677.0
12116.0
95208.0
81343.0
59306.0
29603.0
181520.0
150259.0
134928.0
89354.0
65280.0
186892.0
108458.0
80638.0
128663.0
187875.0
123721.0
35634.0
177946.0
111977.0
205462.0
111448.0
122962.0
88248.0
181779.0
197837.0
205031.0
146679.0
88625.0
175234.0
128554.0
202766.0
133824.0
167215.0
135215.0
141586.0
169259.0
29808.0
132933.0
150456.0
44637.0
148085.0
161156.0
179928.0
167512.0
188311.0
142259.0
171494.0
122339.0
178097.0
179063.0
202343.0
149989.0
12437.0
216954.0
60923.0
72098.0
82611.0
198583.0
203722.0
152228.0
