in_WEEKENDS_HOLIDAY_16_2
232102.0
234975.0
205685.0
169175.0
121195.0
53420.0
196125.0
178267.0
147813.0
209082.0
129778.0
203640.0
238040.0
212553.0
217014.0
223213.0
88284.0
100465.0
215751.0
28203.0
204216.0
207731.0
190282.0
211435.0
23474.0
155718.0
195954.0
202869.0
214788.0
142577.0
101056.0
173571.0
117703.0
221205.0
74893.0
133554.0
69336.0
194706.0
148197.0
241616.0
215271.0
219241.0
261843.0
219313.0
138974.0
27259.0
195338.0
180739.0
86659.0
153011.0
111537.0
329581.0
191248.0
173586.0
320621.0
142268.0
227334.0
144837.0
237549.0
239100.0
241976.0
105124.0
253137.0
180351.0
251521.0
267403.0
202379.0
188670.0
157419.0
180576.0
111485.0
154254.0
238825.0
52723.0
125642.0
220623.0
212172.0
230028.0
278150.0
242437.0
189088.0
228223.0
187238.0
231789.0
40752.0
91751.0
75249.0
98043.0
31874.0
278395.0
175334.0
140063.0
91039.0
67016.0
198152.0
103963.0
96724.0
120621.0
199472.0
117203.0
43320.0
186089.0
121979.0
214449.0
121546.0
112821.0
97634.0
181951.0
193283.0
191889.0
168336.0
108472.0
159971.0
130954.0
212137.0
123935.0
173540.0
119964.0
139938.0
173896.0
46526.0
129470.0
166897.0
37000.0
162708.0
182109.0
192533.0
189270.0
201713.0
160533.0
194821.0
120306.0
144348.0
136558.0
203062.0
170646.0
20751.0
222900.0
77058.0
76764.0
90365.0
288905.0
236439.0
175909.0
