out_WEEKENDS_HOLIDAY_2_2
319.0
371.0
385.0
187.0
297.0
62.0
351.0
298.0
359.0
364.0
239.0
295.0
341.0
242.0
455.0
325.0
194.0
252.0
138.0
0.0
33.0
343.0
187.0
281.0
0.0
92.0
7.0
67.0
129.0
45.0
0.0
84.0
4.0
234.0
0.0
0.0
222.0
304.0
102.0
34.0
198.0
115.0
35.0
212.0
199.0
0.0
212.0
380.0
118.0
69.0
51.0
42.0
277.0
291.0
42.0
79.0
203.0
147.0
41.0
41.0
33.0
67.0
97.0
423.0
41.0
41.0
41.0
194.0
317.0
11.0
18.0
3.0
18.0
32.0
2.0
18.0
264.0
27.0
47.0
200.0
121.0
198.0
152.0
18.0
0.0
1.0
1.0
2.0
1.0
21.0
432.0
85.0
39.0
2.0
657.0
264.0
89.0
294.0
657.0
6.0
34.0
451.0
104.0
195.0
121.0
289.0
268.0
272.0
342.0
9.0
544.0
284.0
305.0
330.0
807.0
306.0
432.0
246.0
424.0
372.0
2.0
383.0
782.0
323.0
489.0
520.0
571.0
119.0
186.0
164.0
114.0
416.0
309.0
496.0
650.0
765.0
99.0
864.0
311.0
8.0
12.0
25.0
364.0
444.0
