in_WEEKENDS_HOLIDAY_11_0.2
12939.0
5901.0
1953.0
4411.0
14117.0
590.0
7094.0
5855.0
19142.0
686.0
3659.0
2995.0
7215.0
4226.0
0.0
6742.0
5295.0
1819.0
3676.0
2326.0
10904.0
49963.0
3800.0
12661.0
2719.0
1879.0
3615.0
2893.0
6828.0
1956.0
12311.0
1524.0
2143.0
4775.0
45.0
1195.0
1454.0
9365.0
0.0
2501.0
8352.0
19641.0
4480.0
3655.0
5843.0
923.0
36939.0
2767.0
4889.0
1701.0
1370.0
4286.0
3590.0
11163.0
1868.0
20786.0
0.0
18163.0
16587.0
614.0
8094.0
219.0
3044.0
35748.0
11723.0
1225.0
48.0
5060.0
3420.0
8152.0
1618.0
3497.0
9557.0
547.0
3147.0
22.0
0.0
23283.0
3990.0
2974.0
1756.0
45860.0
14263.0
18346.0
0.0
1260.0
4995.0
1660.0
413.0
1401.0
4540.0
3903.0
15276.0
1388.0
448.0
4600.0
746.0
19663.0
55331.0
3205.0
5177.0
7459.0
7624.0
1677.0
36259.0
2988.0
9040.0
8023.0
5897.0
3773.0
2911.0
1058.0
15678.0
139.0
44314.0
21402.0
1486.0
550.0
15377.0
1932.0
5.0
28120.0
7886.0
1217.0
1811.0
5673.0
2053.0
3253.0
9607.0
4148.0
3180.0
3348.0
4313.0
18835.0
4359.0
4295.0
3879.0
24.0
1915.0
0.0
5488.0
1534.0
32899.0
13836.0
