in_WEEKENDS_HOLIDAY_1_2
1945.0
1748.0
1347.0
1254.0
1401.0
329.0
1391.0
1311.0
1579.0
1876.0
1699.0
1787.0
1827.0
1844.0
1321.0
1724.0
1008.0
1258.0
1139.0
0.0
1188.0
1515.0
1324.0
1412.0
0.0
1147.0
1134.0
625.0
1625.0
421.0
363.0
417.0
814.0
1032.0
105.0
683.0
327.0
1293.0
955.0
553.0
506.0
742.0
538.0
1299.0
251.0
0.0
1273.0
1806.0
35.0
371.0
379.0
311.0
1242.0
1546.0
372.0
947.0
893.0
984.0
318.0
196.0
459.0
355.0
829.0
1815.0
325.0
239.0
241.0
838.0
1661.0
111.0
106.0
109.0
213.0
224.0
92.0
190.0
2139.0
261.0
188.0
1154.0
1813.0
2039.0
1824.0
175.0
114.0
68.0
107.0
234.0
35.0
232.0
2548.0
479.0
584.0
126.0
2915.0
1276.0
410.0
1339.0
2915.0
181.0
143.0
2240.0
437.0
1952.0
443.0
1338.0
1278.0
2081.0
2079.0
261.0
2666.0
1174.0
1208.0
1383.0
2181.0
1339.0
1997.0
757.0
1573.0
1917.0
68.0
1388.0
1601.0
30.0
2904.0
2676.0
2710.0
1476.0
1682.0
1127.0
1517.0
1309.0
1115.0
1304.0
2345.0
1594.0
3.0
2242.0
1290.0
96.0
187.0
294.0
1777.0
2606.0
