in_WEEKDAY_21_0.2
12223.0
21037.0
1782.0
1788.0
51403.0
5105.0
2596.0
5011.0
66464.0
503.0
4888.0
2444.0
3782.0
12350.0
0.0
14144.0
3678.0
5540.0
2776.0
15903.0
27151.0
115540.0
9739.0
7526.0
23698.0
2230.0
2423.0
2133.0
5628.0
1750.0
31829.0
1449.0
2955.0
2861.0
0.0
2169.0
1468.0
6960.0
0.0
5031.0
15223.0
68230.0
17268.0
3862.0
10488.0
3892.0
83046.0
2738.0
6469.0
6080.0
1588.0
11255.0
6581.0
4949.0
5552.0
91397.0
0.0
56343.0
38710.0
6662.0
13844.0
341.0
4968.0
78558.0
29628.0
3680.0
1001.0
6080.0
2922.0
18462.0
2532.0
14625.0
19111.0
584.0
9933.0
13.0
0.0
33722.0
11526.0
16932.0
1554.0
141306.0
23446.0
28418.0
0.0
893.0
10010.0
2717.0
591.0
4303.0
3125.0
12245.0
42699.0
5468.0
1900.0
2181.0
484.0
60210.0
178198.0
8113.0
9262.0
3935.0
9920.0
1353.0
76534.0
1384.0
26886.0
3290.0
4086.0
5445.0
1824.0
2911.0
38969.0
671.0
159915.0
70059.0
859.0
423.0
59003.0
13001.0
1.0
81802.0
4848.0
8796.0
1975.0
3561.0
1165.0
8875.0
6626.0
1531.0
11732.0
1526.0
2726.0
12127.0
1968.0
1778.0
11835.0
102.0
3243.0
0.0
33508.0
3143.0
115033.0
41281.0
