in_WEEKDAY_20_0.5
52703.0
189769.0
26881.0
12021.0
83330.0
11264.0
11944.0
16698.0
82652.0
3528.0
14439.0
32703.0
9449.0
21531.0
14679.0
163365.0
8581.0
14205.0
11246.0
18455.0
62436.0
145051.0
84555.0
25003.0
19575.0
7903.0
9200.0
57022.0
39340.0
8815.0
41409.0
8404.0
16695.0
4511.0
3586.0
12185.0
5658.0
24461.0
112228.0
26954.0
29244.0
97566.0
46418.0
30540.0
25329.0
18455.0
105708.0
37785.0
11490.0
67283.0
7106.0
38642.0
12235.0
14774.0
45467.0
127851.0
10775.0
68027.0
70296.0
19136.0
29097.0
1067.0
18307.0
149658.0
69532.0
37364.0
15771.0
23293.0
13924.0
77691.0
12914.0
76331.0
68294.0
1884.0
31910.0
26609.0
14957.0
48596.0
37129.0
30743.0
19221.0
199919.0
69377.0
70648.0
125.0
23373.0
23920.0
11989.0
8495.0
15512.0
12524.0
13837.0
61129.0
17117.0
202646.0
8922.0
3843.0
104288.0
204926.0
28002.0
38369.0
11923.0
115892.0
16108.0
112468.0
8214.0
33410.0
22572.0
19414.0
31486.0
10138.0
9838.0
73534.0
82138.0
193919.0
104209.0
10894.0
21853.0
83577.0
28473.0
334.0
100702.0
11116.0
8457.0
10266.0
12632.0
9605.0
9468.0
23729.0
5491.0
14823.0
7674.0
9568.0
18776.0
82835.0
33386.0
18070.0
192126.0
12708.0
56020.0
56020.0
16273.0
191391.0
54793.0
