out_WEEKDAY_9_0.2
21081.0
18322.0
2787.0
3414.0
50402.0
6335.0
5796.0
9433.0
74269.0
974.0
6679.0
5559.0
4460.0
16432.0
0.0
18964.0
6120.0
6084.0
5158.0
15089.0
19603.0
130594.0
9901.0
24064.0
18620.0
4131.0
7059.0
3202.0
8590.0
4423.0
40344.0
1403.0
2614.0
4790.0
0.0
1513.0
2914.0
11787.0
0.0
10990.0
19212.0
64214.0
5268.0
8823.0
12165.0
4056.0
100928.0
10461.0
6782.0
5655.0
2955.0
11888.0
13455.0
16438.0
4965.0
83658.0
0.0
81353.0
25297.0
474.0
16225.0
514.0
7262.0
78287.0
32981.0
4312.0
1903.0
9102.0
7608.0
33545.0
7851.0
11146.0
21713.0
667.0
10110.0
2802.0
0.0
43689.0
21429.0
8934.0
2474.0
139741.0
18464.0
37139.0
0.0
2067.0
18678.0
7194.0
1058.0
8330.0
5348.0
14311.0
44969.0
15304.0
1604.0
6016.0
878.0
34190.0
159052.0
14040.0
13397.0
16146.0
12958.0
1506.0
91484.0
3609.0
32483.0
17338.0
9648.0
17252.0
3203.0
10199.0
36718.0
387.0
116143.0
63574.0
1124.0
1507.0
53639.0
6789.0
180.0
74357.0
9114.0
19453.0
3032.0
8006.0
3182.0
7897.0
13322.0
3931.0
15018.0
3319.0
4722.0
29636.0
11535.0
3238.0
6787.0
363.0
3856.0
0.0
18608.0
5944.0
120887.0
67081.0
