in_WEEKDAY_15_2
508069.0
534563.0
476524.0
358138.0
248904.0
152633.0
428009.0
391522.0
303909.0
437254.0
269508.0
431600.0
568027.0
501272.0
496320.0
507740.0
176201.0
210331.0
456117.0
59445.0
408721.0
430425.0
406288.0
454224.0
46424.0
326048.0
389941.0
420551.0
451192.0
304389.0
202651.0
345544.0
251693.0
474991.0
148207.0
248713.0
169452.0
426739.0
312401.0
446274.0
419866.0
448026.0
489846.0
483029.0
306410.0
58018.0
428992.0
421069.0
177652.0
314521.0
233320.0
574650.0
420972.0
420872.0
563991.0
295718.0
500081.0
312953.0
424345.0
433573.0
443728.0
205837.0
490777.0
422266.0
449396.0
484439.0
355520.0
419889.0
349822.0
330661.0
245666.0
287074.0
461316.0
102933.0
243907.0
426810.0
483821.0
480255.0
515454.0
506763.0
390220.0
460007.0
377829.0
454672.0
77351.0
213879.0
225510.0
211396.0
93825.0
534375.0
385209.0
388349.0
181114.0
158878.0
427094.0
213400.0
234049.0
267454.0
429188.0
282204.0
161533.0
402549.0
310302.0
435945.0
292195.0
244703.0
196309.0
382134.0
402830.0
410359.0
367944.0
210596.0
331852.0
258536.0
425568.0
277904.0
373612.0
275066.0
294626.0
354516.0
76946.0
276633.0
346593.0
96014.0
350650.0
393397.0
414969.0
389687.0
408478.0
319690.0
395634.0
244072.0
330101.0
289749.0
419368.0
355566.0
40697.0
462883.0
157136.0
134838.0
168446.0
567108.0
534640.0
385174.0
