in_WEEKENDS_HOLIDAY_0_0.2
914.0
1351.0
214.0
135.0
3650.0
26.0
61.0
261.0
4500.0
13.0
532.0
151.0
313.0
700.0
0.0
1310.0
120.0
324.0
69.0
1014.0
1106.0
6424.0
899.0
437.0
1982.0
143.0
60.0
48.0
276.0
72.0
482.0
51.0
121.0
85.0
0.0
150.0
71.0
203.0
0.0
218.0
534.0
2703.0
1305.0
73.0
452.0
403.0
3344.0
30.0
255.0
205.0
37.0
365.0
517.0
222.0
674.0
3777.0
0.0
1977.0
1905.0
217.0
1202.0
32.0
170.0
4592.0
1601.0
160.0
18.0
182.0
204.0
427.0
82.0
562.0
885.0
25.0
374.0
1.0
0.0
964.0
1258.0
1087.0
134.0
8876.0
1542.0
2123.0
0.0
35.0
516.0
114.0
43.0
47.0
135.0
302.0
3437.0
220.0
72.0
159.0
46.0
4243.0
12780.0
122.0
586.0
107.0
439.0
90.0
2759.0
80.0
2124.0
98.0
121.0
190.0
94.0
119.0
3007.0
34.0
10034.0
5528.0
62.0
24.0
3853.0
225.0
0.0
6710.0
157.0
158.0
103.0
253.0
42.0
217.0
304.0
59.0
985.0
41.0
85.0
659.0
94.0
83.0
72.0
0.0
228.0
0.0
1481.0
127.0
6129.0
3720.0
