out_WEEKENDS_HOLIDAY_6_0.5
11532.0
32072.0
3882.0
3815.0
13220.0
1434.0
2751.0
3672.0
13745.0
512.0
3005.0
8364.0
5252.0
3350.0
1165.0
24906.0
1818.0
1709.0
2173.0
9925.0
10983.0
31618.0
15472.0
6907.0
8911.0
1482.0
3253.0
14283.0
9856.0
1582.0
6040.0
1029.0
3339.0
522.0
350.0
2606.0
659.0
5671.0
16132.0
5789.0
10838.0
15437.0
4290.0
7562.0
5556.0
9925.0
18328.0
8973.0
1643.0
10839.0
821.0
4880.0
3969.0
6123.0
8133.0
20370.0
2697.0
10669.0
10607.0
1920.0
6697.0
184.0
4891.0
27324.0
9927.0
5061.0
1772.0
5311.0
3909.0
9475.0
2285.0
10678.0
7715.0
149.0
3938.0
2608.0
4256.0
9101.0
3978.0
5105.0
3929.0
35436.0
16814.0
8646.0
6.0
6224.0
5727.0
3714.0
2425.0
3173.0
2447.0
2299.0
12735.0
1900.0
40501.0
2814.0
972.0
19024.0
41039.0
4173.0
8594.0
3614.0
24468.0
4242.0
23926.0
858.0
8161.0
8781.0
5303.0
8063.0
1479.0
1985.0
13823.0
20050.0
37685.0
18929.0
2681.0
7028.0
18889.0
4801.0
7.0
19467.0
1104.0
1156.0
1683.0
1652.0
1209.0
1380.0
6550.0
654.0
4574.0
829.0
1830.0
4571.0
31122.0
11404.0
8035.0
37888.0
3527.0
8949.0
8949.0
5830.0
32444.0
15807.0
