out_WEEKDAY_8_2
735086.0
787071.0
700454.0
641821.0
313275.0
295106.0
665826.0
644525.0
416696.0
641586.0
417414.0
620045.0
861183.0
805095.0
742988.0
767764.0
296630.0
270058.0
588825.0
91775.0
761109.0
589026.0
590327.0
673028.0
79349.0
424433.0
752002.0
536340.0
708402.0
366289.0
247066.0
455335.0
550657.0
710420.0
171279.0
335942.0
244092.0
717114.0
489768.0
602274.0
677506.0
573320.0
650579.0
692844.0
551046.0
78628.0
574379.0
622268.0
271251.0
408039.0
284992.0
676294.0
623648.0
661864.0
699074.0
451487.0
715348.0
476473.0
583939.0
580297.0
593174.0
257692.0
664014.0
634323.0
587341.0
643694.0
512814.0
569442.0
505129.0
468263.0
402122.0
413489.0
680219.0
136196.0
325487.0
631426.0
711165.0
631940.0
711212.0
661290.0
576281.0
651079.0
529180.0
664883.0
211406.0
281936.0
296380.0
312637.0
134664.0
688924.0
692324.0
489337.0
304325.0
305947.0
688875.0
260614.0
333174.0
350461.0
692146.0
511329.0
276150.0
499799.0
424107.0
604378.0
428037.0
295528.0
277429.0
554978.0
620242.0
627794.0
571080.0
483940.0
521948.0
487213.0
653457.0
359133.0
444019.0
383785.0
494240.0
644888.0
91160.0
345776.0
460603.0
127946.0
523912.0
649972.0
682262.0
519179.0
525852.0
396184.0
539707.0
297186.0
423522.0
427589.0
579780.0
509488.0
122200.0
695085.0
276677.0
197915.0
257134.0
736253.0
795733.0
684460.0
