in_WEEKENDS_HOLIDAY_8_1
68863.0
76443.0
50604.0
36345.0
40685.0
5605.0
78766.0
32189.0
34195.0
19505.0
34129.0
56107.0
83006.0
27564.0
39235.0
89730.0
29399.0
31915.0
57596.0
9108.0
47254.0
81710.0
87165.0
85403.0
8224.0
13354.0
53656.0
74192.0
57984.0
37287.0
21731.0
29537.0
24547.0
34359.0
25288.0
32639.0
14430.0
80882.0
46330.0
43288.0
46912.0
65996.0
46772.0
85652.0
35733.0
9108.0
78913.0
81507.0
28381.0
30668.0
23198.0
35474.0
41452.0
72513.0
48095.0
46816.0
79115.0
37761.0
43680.0
9566.0
32332.0
21103.0
20701.0
76400.0
34708.0
24602.0
15106.0
67486.0
39512.0
20203.0
15182.0
17013.0
26629.0
3095.0
16525.0
21302.0
50239.0
67391.0
26486.0
53724.0
35310.0
97547.0
45288.0
29377.0
663.0
27630.0
38696.0
9405.0
9383.0
35850.0
56118.0
21931.0
44702.0
11673.0
83366.0
59116.0
14861.0
64318.0
85322.0
28632.0
15549.0
61189.0
79070.0
94897.0
68269.0
59050.0
27705.0
64771.0
73657.0
66344.0
32624.0
10723.0
60688.0
41321.0
79752.0
56809.0
65013.0
45093.0
37700.0
42124.0
6175.0
55835.0
45568.0
1261.0
68636.0
68377.0
86024.0
30932.0
71170.0
31853.0
26369.0
36091.0
28163.0
70155.0
76691.0
99284.0
12282.0
77001.0
21794.0
11514.0
15226.0
41684.0
80071.0
62494.0
