in_WEEKENDS_HOLIDAY_12_1
80101.0
111375.0
67027.0
34733.0
55055.0
6656.0
112594.0
34284.0
46649.0
21707.0
39821.0
63559.0
122202.0
34815.0
48921.0
127661.0
32651.0
44698.0
82610.0
7128.0
74384.0
114499.0
99164.0
100428.0
7020.0
17527.0
68584.0
97843.0
66320.0
43607.0
43670.0
35768.0
26864.0
36710.0
41145.0
37151.0
16168.0
85737.0
66573.0
65014.0
60919.0
91027.0
75930.0
114020.0
43973.0
7128.0
108377.0
105958.0
32373.0
47909.0
29167.0
78044.0
46927.0
96536.0
109019.0
67888.0
106804.0
52934.0
102890.0
33728.0
53738.0
38141.0
31203.0
100601.0
92657.0
74790.0
50932.0
101968.0
44525.0
52381.0
30890.0
45993.0
65709.0
4537.0
42091.0
62131.0
58740.0
88850.0
67048.0
61008.0
46069.0
143026.0
53741.0
67078.0
1908.0
37152.0
47541.0
13382.0
13077.0
55448.0
60312.0
26935.0
50109.0
14178.0
103567.0
65697.0
21193.0
82879.0
104677.0
36308.0
26599.0
79065.0
101880.0
132530.0
86301.0
77216.0
35904.0
73306.0
85645.0
85139.0
35082.0
16263.0
75513.0
52077.0
97013.0
73725.0
82512.0
56967.0
48850.0
53633.0
12844.0
71653.0
49657.0
3193.0
92518.0
73048.0
99636.0
37955.0
108185.0
35714.0
31232.0
57247.0
32324.0
86993.0
97216.0
121975.0
6692.0
99898.0
23468.0
19025.0
23479.0
61799.0
114751.0
67563.0
