in_WEEKENDS_HOLIDAY_12_0.5
34225.0
66519.0
19911.0
16372.0
26898.0
1885.0
16638.0
11165.0
27663.0
4538.0
8770.0
18473.0
11504.0
9694.0
6678.0
58653.0
10366.0
8467.0
14450.0
3832.0
31806.0
68599.0
39313.0
29744.0
3188.0
6736.0
11907.0
39240.0
22264.0
8841.0
24266.0
11021.0
12002.0
6578.0
4646.0
10587.0
6539.0
23609.0
42416.0
15058.0
20220.0
39493.0
19413.0
22531.0
17085.0
3832.0
51916.0
21256.0
11706.0
28121.0
9216.0
17166.0
10315.0
20716.0
25715.0
45129.0
11964.0
26323.0
40631.0
5159.0
19338.0
1167.0
14021.0
63958.0
39503.0
17033.0
4654.0
18613.0
14594.0
29162.0
6593.0
30815.0
38592.0
2074.0
11180.0
8873.0
19035.0
34698.0
16673.0
12822.0
18574.0
71046.0
30561.0
41082.0
35.0
17338.0
17185.0
7289.0
6985.0
9764.0
15005.0
5652.0
26592.0
3093.0
68914.0
13187.0
3728.0
43851.0
70967.0
14332.0
18653.0
17100.0
59663.0
14587.0
55438.0
11964.0
12597.0
26380.0
21887.0
26224.0
10138.0
2972.0
33056.0
25049.0
62784.0
43693.0
14827.0
11013.0
26301.0
10019.0
34.0
38690.0
14477.0
839.0
10591.0
16726.0
11821.0
4843.0
22035.0
8407.0
5576.0
10817.0
12041.0
23752.0
48126.0
21616.0
5455.0
58240.0
9891.0
14611.0
14611.0
16547.0
67560.0
23597.0
