,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1023,0.3692022800445557,0.035114292844166485,0.018848228454589843,0.0009952042431889282,6,sqrt,1,6,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 400}",0.7222222222222222,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.12472191289246472,273
1024,0.42131857872009276,0.019988601262287176,0.022504425048828124,0.00012072699490521939,6,sqrt,1,6,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 500}",0.7777777777777778,0.7222222222222222,0.6666666666666666,0.3888888888888889,0.7777777777777778,0.6666666666666666,0.14487116456005886,16
1025,0.08738298416137695,0.005474378185741512,0.006148290634155273,0.0004398471254811892,6,sqrt,2,2,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7222222222222222,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
1026,0.236702823638916,0.029033373030563858,0.01385326385498047,0.0010136857887812288,6,sqrt,2,2,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
1027,0.3185742855072021,0.027161086679259226,0.0181276798248291,0.002001187268939276,6,sqrt,2,2,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.13877773329774218,404
1028,0.3668665885925293,0.019740859225323898,0.019548606872558594,0.001213462873261916,6,sqrt,2,2,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.7222222222222222,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.11653431646335018,16
1029,0.40989203453063966,0.012410112420779136,0.022786426544189452,0.000559981536571068,6,sqrt,2,2,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500}",0.7222222222222222,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.12472191289246472,273
1030,0.09176416397094726,0.006283644888495677,0.006383705139160156,0.0005265770275123226,6,sqrt,2,3,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.5,0.7777777777777778,0.6555555555555556,0.09558139185602918,107
1031,0.24991579055786134,0.034165636034194986,0.014345979690551758,0.00026895520467469264,6,sqrt,2,3,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.7777777777777778,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.12668615834434868,16
1032,0.3060731887817383,0.02533584961404535,0.016823196411132814,0.00022499553098936809,6,sqrt,2,3,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 300}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.13877773329774218,404
1033,0.36516361236572265,0.019924176363176,0.019834423065185548,0.0014946865303586798,6,sqrt,2,3,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 400}",0.7777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.12171612389003693,16
1034,0.40969014167785645,0.012090568837002977,0.022430992126464842,0.00011638173810056691,6,sqrt,2,3,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 500}",0.7222222222222222,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.134256066373273,404
1035,0.08715229034423828,0.0032546094004102413,0.006098890304565429,0.0004336763201026842,6,sqrt,2,4,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.7222222222222222,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1036,0.22738256454467773,0.03072397845890482,0.013578128814697266,0.0009775365431919667,6,sqrt,2,4,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 200}",0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6333333333333332,0.10886621079036347,824
1037,0.31377482414245605,0.021187727587112844,0.01706981658935547,0.0005165025613323801,6,sqrt,2,4,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 300}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1038,0.36189804077148435,0.0306632278294148,0.018681430816650392,0.0008280900302383841,6,sqrt,2,4,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 400}",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.6444444444444445,0.10304020550550783,273
1039,0.40839457511901855,0.01208759794930548,0.022353267669677733,0.00018574368750343077,6,sqrt,2,4,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 500}",0.7777777777777778,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.12668615834434868,16
1040,0.0888791561126709,0.005461175203233637,0.006291389465332031,0.0004890146977478256,6,sqrt,2,5,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7777777777777778,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.12372809695177826,107
1041,0.22511658668518067,0.016845228580174832,0.013794326782226562,0.0011262560935600473,6,sqrt,2,5,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.6666666666666666,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6333333333333333,0.10886621079036347,554
1042,0.31558666229248045,0.02917348299532904,0.01701974868774414,0.0007898091949626173,6,sqrt,2,5,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11863420280034791,107
