hdb_count0.2
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
9
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
7
1
0
0
0
0
0
0
15
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
5
0
3
0
0
2
0
0
0
4
0
0
0
2
0
0
0
17
0
0
6
0
0
0
0
0
0
5
3
0
0
0
0
1
0
18
3
17
0
0
0
0
2
9
3
3
0
2
0
0
0
18
0
0
3
0
1
0
0
0
2
0
2
0
0
0
0
4
0
11
0
0
0
0
3
0
0
0
5
0
0
0
0
0
1
0
1
0
0
0
2
4
2
0
0
0
1
0
0
0
2
0
0
5
4
0
0
3
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
13
4
0
1
4
0
1
0
5
2
2
1
3
5
2
11
5
2
5
7
6
4
5
0
0
0
0
6
0
2
0
0
0
7
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
20
0
0
0
0
1
10
0
0
0
2
1
0
3
0
11
0
0
0
0
16
0
2
0
10
9
0
1
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
7
0
0
0
0
0
14
0
1
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
0
6
0
0
0
0
4
0
6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
0
4
0
0
0
5
0
0
0
0
0
4
6
13
2
2
0
0
0
3
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
2
0
2
5
9
2
4
12
6
6
7
6
1
5
3
1
8
2
0
3
3
9
2
2
0
20
0
3
0
12
0
2
23
0
26
20
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
1
0
0
0
0
1
2
0
0
0
0
0
0
25
0
0
4
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
1
0
0
1
0
1
9
0
0
0
0
0
0
0
0
4
3
4
0
4
0
0
2
0
0
0
0
0
0
0
0
0
1
0
0
4
4
0
9
0
0
0
7
1
0
2
0
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
21
4
5
15
12
0
3
0
0
0
1
0
0
12
10
8
8
3
1
7
2
4
1
1
0
4
13
0
1
0
0
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
6
2
0
14
6
12
0
29
21
21
7
0
8
26
12
5
12
24
27
17
16
22
0
0
0
0
0
0
0
0
0
4
0
19
23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
2
0
0
0
12
0
3
0
0
26
0
0
0
0
0
0
0
0
0
0
5
0
0
0
0
27
9
0
5
0
0
0
0
0
0
0
21
15
5
22
0
8
5
5
13
5
23
11
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19
19
0
19
0
0
0
0
0
0
27
23
19
22
0
0
0
0
8
6
6
9
3
5
13
11
13
16
2
8
0
13
0
4
0
0
0
0
0
0
0
0
0
0
0
0
19
19
16
9
19
15
9
3
7
0
0
0
2
16
19
11
23
21
13
16
18
0
3
0
0
19
0
0
0
0
17
9
18
0
2
0
15
2
19
0
0
0
3
0
0
21
22
17
0
0
0
0
0
0
0
0
0
13
33
4
7
0
0
1
3
8
0
0
0
16
13
19
2
26
0
0
0
0
9
1
10
10
16
17
21
14
0
0
0
0
0
3
18
7
15
0
16
16
0
0
24
28
20
13
19
15
0
0
1
1
0
0
0
0
16
13
0
0
0
0
0
0
0
4
0
0
17
3
5
12
0
0
16
0
0
0
7
2
24
0
0
0
3
0
23
14
6
9
0
0
0
0
0
4
21
0
0
16
0
0
5
4
12
0
0
5
0
18
0
0
5
21
6
7
0
0
11
16
0
0
0
10
0
19
0
0
2
12
0
7
27
0
2
26
9
16
23
0
0
0
13
0
0
0
0
13
0
0
15
0
2
29
12
6
18
0
17
7
7
22
9
1
0
0
23
0
0
14
0
25
12
21
0
0
8
